,node,type
24970,http://www.wikidata.org/entity/statement/Q30727979-09dc803d-4f8e-320b-d130-f7b52751ba2c,wikidata entity
24971,http://www.wikidata.org/entity/statement/Q30727979-39a09c36-128d-4201-9ec6-40094891a471,wikidata entity
24972,Jeanfi Janssens,not wikidata
24973,Jeanfi,not wikidata
24974,1973-12-08T00:00:00Z,not wikidata
24975,1940-10-13T00:00:00Z,not wikidata
24976,http://www.wikidata.org/entity/Q164182,wikidata entity
24977,http://www.wikidata.org/entity/Q189280,wikidata entity
24978,http://www.wikidata.org/entity/Q849158,wikidata entity
24979,http://www.wikidata.org/entity/Q7887762,wikidata entity
24980,http://www.wikidata.org/entity/Q8047423,wikidata entity
24981,http://www.wikidata.org/entity/Q48772897,wikidata entity
24982,http://g.co/kg/g/11gf8hxz4h,not wikidata
24983,http://www.wikidata.org/entity/statement/Q46998095-AFACA2FC-BD5F-4833-B23A-17BE2AFF0E5B,wikidata entity
24984,http://www.wikidata.org/entity/statement/Q46998095-79443d96-4ce2-f487-666d-b899ca24de0b,wikidata entity
24985,http://www.wikidata.org/entity/statement/Q46998095-5825d2e4-496f-4502-2f8d-5f55acfc23d7,wikidata entity
24986,http://www.wikidata.org/entity/statement/Q46998095-f9bd12a9-4844-9a47-528e-a5d7e82b6451,wikidata entity
24987,http://www.wikidata.org/entity/statement/Q46998095-7EBCF022-AE5E-4464-A529-99D3762F7732,wikidata entity
24988,http://www.wikidata.org/entity/statement/Q46998095-60df5e4b-44d4-33d5-ff81-c41656691d07,wikidata entity
24989,nm3630888,not wikidata
24990,Jabari Brisport,not wikidata
24991,http://www.wikidata.org/entity/statement/Q46998095-f89286f2-4ebe-7268-042e-b9babd977611,wikidata entity
24992,http://www.wikidata.org/entity/statement/Q46998095-b14dce8a-4f78-0b2e-4855-c8d6bbea03d9,wikidata entity
24993,http://www.wikidata.org/entity/statement/Q46998095-09ae50c1-4d5e-ff97-1074-8f2f4c1372d3,wikidata entity
24994,http://www.wikidata.org/entity/statement/Q46998095-5184EE19-CE13-471E-A67C-B0BBC78ECB02,wikidata entity
24995,JabariBrisport,not wikidata
24996,http://www.wikidata.org/entity/statement/Q46998095-1ABE5CA8-6C79-4F50-997C-570C01AD5A38,wikidata entity
24997,/g/11gf8hxz4h,not wikidata
24998,http://www.wikidata.org/entity/statement/Q46998095-96553278-719E-4902-A411-B989999520F8,wikidata entity
24999,http://www.wikidata.org/entity/statement/Q46998095-19cfbdb8-7dae-4c5a-8178-664a82afe01f,wikidata entity
25000,http://www.wikidata.org/entity/statement/Q46998095-22F5902E-A94D-4D2E-9DD0-309DAA2BAF34,wikidata entity
25001,http://www.wikidata.org/entity/statement/Q46998095-CC934845-1730-4381-B9F4-39255971BBA0,wikidata entity
25002,http://www.wikidata.org/entity/statement/Q46998095-E4D174D7-AED5-4359-88E7-319661BCDC6C,wikidata entity
25003,http://www.wikidata.org/entity/statement/Q46998095-CAD0CCBC-97A7-489B-B1F3-5E2DE63F972F,wikidata entity
25004,http://www.wikidata.org/entity/statement/Q46998095-2500B7AA-EE09-4F70-86E5-5EA1CE77CAEA,wikidata entity
25005,http://www.wikidata.org/entity/statement/Q46998095-a6eb8ae4-4f85-7ad7-c3c0-2c84d8ebeaa1,wikidata entity
25006,http://www.wikidata.org/entity/statement/Q46998095-84849375-8C2F-4C00-97A4-172114174364,wikidata entity
25007,http://www.wikidata.org/entity/statement/Q46998095-E0CD9135-AA97-4763-B83F-C56ECFC0997C,wikidata entity
25008,http://www.wikidata.org/entity/statement/Q46998095-B21F5466-D211-456C-96E9-9EA64840D7A6,wikidata entity
25009,http://www.wikidata.org/entity/statement/Q46998095-0148e4b3-17be-4b44-9845-ae7078da266d,wikidata entity
25010,http://www.wikidata.org/entity/statement/Q46998095-cfc61507-4fbc-e307-cee4-30c3b0a6ff0f,wikidata entity
25011,2022-10-04T11:06:10Z,not wikidata
25012,1742810543,not wikidata
25013,http://www.wikidata.org/entity/statement/Q46998095-5b3cfa5d-435c-bb61-7086-ce28db87fa8d,wikidata entity
25014,http://www.wikidata.org/entity/statement/Q46998095-16d2f7c0-0a5f-4573-b2b9-97a3895d279e,wikidata entity
25015,Q46998095,not wikidata
25016,http://www.wikidata.org/entity/statement/Q46998095-EF580DED-DC50-47E1-BBE1-D31A26635B8C,wikidata entity
25017,Vincenzo Spadafora,not wikidata
25018,빈첸초 스파다포라,not wikidata
25019,Olóṣèlú Ọmọ Orílẹ̀-èdè Italy,not wikidata
25020,Italy siyaasa nira ŋun nyɛ doo,not wikidata
25021,politico italiano (1974-),not wikidata
25022,35956,not wikidata
25023,373354,not wikidata
25024,1987-08-09T00:00:00Z,not wikidata
25025,italialainen poliitikko,not wikidata
25026,Italiaans politicus,not wikidata
25027,سياسي إيطالي,not wikidata
25028,italiensk politiker,not wikidata
25029,سیاستمدار ایتالیایی,not wikidata
25030,italiensk politikar,not wikidata
25031,politiko italiano,not wikidata
25032,italský politik,not wikidata
25033,ইতালীয় রাজনীতিবিদ,not wikidata
25034,Italian politician,not wikidata
25035,Itaalia poliitik,not wikidata
25036,polaiteoir Iodálach,not wikidata
25037,італійський політик,not wikidata
25038,polític italià,not wikidata
25039,italienischer Politiker,not wikidata
25040,político italiano,not wikidata
25041,politikari italiarra,not wikidata
25042,homme politique italien,not wikidata
25043,פוליטיקאי איטלקי,not wikidata
25044,olasz politikus,not wikidata
25045,włoski polityk,not wikidata
25046,politician italian,not wikidata
25047,politikan italian,not wikidata
25048,итальянский политик,not wikidata
25049,políticu italianu,not wikidata
25050,이탈리아 정치인,not wikidata
25051,Itala politikisto,not wikidata
25052,3504960,not wikidata
25053,1995-12-04T00:00:00Z,not wikidata
25054,1995-03-05T00:00:00Z,not wikidata
25055,2000-02-19T00:00:00Z,not wikidata
25056,남규,not wikidata
25057,2023-01-19T08:07:28Z,not wikidata
25058,http://www.wikidata.org/entity/Q176202,wikidata entity
25059,http://www.wikidata.org/entity/Q1043326,wikidata entity
25060,http://www.wikidata.org/entity/Q3451844,wikidata entity
25061,1814568820,not wikidata
25062,2023-01-18T00:58:07Z,not wikidata
25063,2023-01-18T04:03:42Z,not wikidata
25064,1813716911,not wikidata
25065,1813786014,not wikidata
25066,http://www.wikidata.org/entity/Q57414145,wikidata entity
25067,http://www.wikidata.org/entity/Q69507226,wikidata entity
25068,http://www.wikidata.org/entity/statement/Q115522481-caa92aaf-d7ca-46ee-aee0-47b561f557ec,wikidata entity
25069,http://www.wikidata.org/entity/statement/Q115522481-ace19793-744a-40af-bdb0-6b07f0265c28,wikidata entity
25070,http://www.wikidata.org/entity/statement/Q115522481-b44161fb-dbc2-482f-9334-0d6ecaf8b411,wikidata entity
25071,http://www.wikidata.org/entity/statement/Q115522481-e622b8d6-d9cb-44a4-8c52-3307a35bf701,wikidata entity
25072,nm7055009,not wikidata
25073,http://www.wikidata.org/entity/statement/Q115522481-e7279c38-4e38-ad94-f820-9be301e33a48,wikidata entity
25074,http://www.wikidata.org/entity/statement/Q115522481-a2d9c7fb-49a6-1f4b-3098-25b198f572a2,wikidata entity
25075,http://www.wikidata.org/entity/statement/Q115522481-21f53560-4adb-f48b-522d-680688bd10a8,wikidata entity
25076,8b48b96c-08de-4ed3-9302-37ed14795de2,not wikidata
25077,mn0002857021,not wikidata
25078,http://www.wikidata.org/entity/statement/Q115522481-34ee2f30-4e65-a088-0f9e-46f66350d8dc,wikidata entity
25079,http://www.wikidata.org/entity/statement/Q115522481-79799ed1-4e28-f17a-c92b-86b78916eae6,wikidata entity
25080,http://www.wikidata.org/entity/statement/Q115522481-a814f926-4219-813a-369c-453daa2df404,wikidata entity
25081,http://www.wikidata.org/entity/statement/Q115522481-00461f7b-48bd-eb40-1b6f-35946592885a,wikidata entity
25082,http://www.wikidata.org/entity/statement/Q115522481-64118c8f-4104-f241-de71-8bbfdde30ff9,wikidata entity
25083,https://johnmateer.com,not wikidata
25084,http://www.wikidata.org/entity/statement/Q115522481-b323f5a5-400c-bfa8-6761-d35d6a9d83c7,wikidata entity
25085,http://www.wikidata.org/entity/statement/Q115522481-94631a6c-47a8-5021-4435-8c4f8aaf4552,wikidata entity
25086,http://www.wikidata.org/entity/statement/Q115522481-444347c1-4083-46aa-359b-df4823a96e79,wikidata entity
25087,http://www.wikidata.org/entity/statement/Q115522481-bfdc28b8-4013-755b-7715-c1165ed53c86,wikidata entity
25088,http://www.wikidata.org/entity/statement/Q115522481-3b3fe3ec-471d-70e8-27a5-a7ecec3f59d1,wikidata entity
25089,http://www.wikidata.org/entity/statement/Q115522481-39cd4d2d-4ba5-5ba7-2d04-c3de234d8f41,wikidata entity
25090,http://www.wikidata.org/entity/statement/Q115522481-ddcdd9ed-4a8c-6277-6598-610909088a48,wikidata entity
25091,http://www.wikidata.org/entity/statement/Q115522481-6f836146-45f8-3dcc-1574-2a88630d324a,wikidata entity
25092,http://www.wikidata.org/entity/statement/Q115522481-9EEF8D07-3B6A-42B7-BCE1-9F948A21D193,wikidata entity
25093,http://www.wikidata.org/entity/statement/Q115957839-670de370-4e7b-1c01-701d-42781cfdf393,wikidata entity
25094,http://www.wikidata.org/entity/statement/Q115957839-1fedf4c2-4f10-0897-06ee-81b080fd9f75,wikidata entity
25095,http://www.wikidata.org/entity/statement/Q115957839-8eb5baf4-4a68-1552-daa7-f1a06aeb0530,wikidata entity
25096,송광욱,not wikidata
25097,http://www.wikidata.org/entity/statement/Q115957839-b529ede6-4dde-3eea-bc12-f7a0c7896cfc,wikidata entity
25098,http://www.wikidata.org/entity/statement/Q115957839-57dd8c7f-4ba5-2795-f3a2-45088b0db5f5,wikidata entity
25099,g_wook,not wikidata
25100,http://www.wikidata.org/entity/statement/Q115957839-264163a8-48d6-8103-916b-38d1b5bbd7ec,wikidata entity
25101,http://www.wikidata.org/entity/statement/Q115957839-ebf97406-4b3a-eca3-2077-d9d3ce07fa55,wikidata entity
25102,UCPFOyGAIfeO2u5T68tdV1Wg,not wikidata
25103,http://www.wikidata.org/entity/statement/Q115957839-c2d83d80-4944-4b28-4903-158ed2400049,wikidata entity
25104,http://www.wikidata.org/entity/statement/Q115957839-e4e7fb4e-49aa-5f33-c246-1073ce5d1978,wikidata entity
25105,http://www.wikidata.org/entity/statement/Q115957839-26291e9b-4453-0d60-4b4c-13ab3a6fd513,wikidata entity
25106,http://www.wikidata.org/entity/statement/Q115957839-1bb9be5c-4e50-8b9f-c1f7-9698fc0ab49e,wikidata entity
25107,http://www.wikidata.org/entity/statement/Q115957839-882c7d61-46cf-ba95-15e6-feb5c3a16cdd,wikidata entity
25108,Song Gwang-uk,not wikidata
25109,http://www.wikidata.org/entity/statement/Q115957839-b220ce00-496c-f6a7-9895-4ce3885c5242,wikidata entity
25110,http://www.wikidata.org/entity/statement/Q115957839-e72c2b30-48f3-6057-c88d-30c2868bc202,wikidata entity
25111,South Korean streamer,not wikidata
25112,streamer surcoreano,not wikidata
25113,NAMGYU,not wikidata
25114,http://www.wikidata.org/entity/statement/Q115957839-f5211511-42fd-4d43-8838-c2811cf3282d,wikidata entity
25115,Thiago Torres,not wikidata
25116,palestrante e youtuber brasileiro,not wikidata
25117,Chavoso da USP,not wikidata
25118,http://www.wikidata.org/entity/statement/Q116172763-24f8385a-471a-9090-4108-89005685d806,wikidata entity
25119,http://www.wikidata.org/entity/statement/Q116172763-9cc2494d-4c93-4982-c65f-3747cd8779c8,wikidata entity
25120,http://www.wikidata.org/entity/statement/Q116172763-b95c25ab-4d6b-f30a-a961-22914c7b8e95,wikidata entity
25121,http://www.wikidata.org/entity/statement/Q116172763-1a31bcac-40c1-d3b8-cb57-568a15e2d59e,wikidata entity
25122,http://www.wikidata.org/entity/statement/Q116172763-e3494749-4f95-961d-e549-ad7f7bded5dd,wikidata entity
25123,Brazilian speaker and youtuber,not wikidata
25124,American music producer and artist,not wikidata
25125,http://www.wikidata.org/entity/Q9176,wikidata entity
25126,178,not wikidata
25127,73400,not wikidata
25128,http://www.wikidata.org/entity/Q884,wikidata entity
25129,http://www.wikidata.org/entity/Q8684,wikidata entity
25130,http://www.wikidata.org/entity/statement/Q7613212-B74F5553-FF9E-4117-9CC7-8C3B85F64C45,wikidata entity
25131,http://www.wikidata.org/entity/statement/Q7613212-29736489-4932-6cba-3669-31b19467f697,wikidata entity
25132,http://www.wikidata.org/entity/statement/Q7613212-51C8EB05-A7DC-4633-B3BC-7A9F7D1B9463,wikidata entity
25133,http://www.wikidata.org/entity/statement/Q7613212-78f5b587-4168-36a4-fc36-c58c793d151e,wikidata entity
25134,http://www.wikidata.org/entity/statement/Q7613212-3deba033-4c93-dad5-5489-a5343de7931e,wikidata entity
25135,http://www.wikidata.org/entity/statement/Q7613212-E48D8797-2095-44F6-B940-126768247446,wikidata entity
25136,http://www.wikidata.org/entity/statement/Q7613212-5D9197B7-7CDF-4783-BB8F-8CDF7F9C8300,wikidata entity
25137,http://www.wikidata.org/entity/statement/Q7613212-29c9fe31-450c-5a1d-1e29-4e362e2c9077,wikidata entity
25138,http://www.wikidata.org/entity/statement/Q7613212-c28b3066-46f8-1003-be06-2f422a1f87ca,wikidata entity
25139,https://id.loc.gov/authorities/names/no2019110046,not wikidata
25140,57156495283717560098,not wikidata
25141,no2019110046,not wikidata
25142,Steve MacIsaac,not wikidata
25143,史蒂夫·麦克萨克,not wikidata
25144,史蒂夫·麥克薩克,not wikidata
25145,2022-10-06T18:48:56Z,not wikidata
25146,http://www.wikidata.org/entity/Q725345,wikidata entity
25147,http://www.wikidata.org/entity/Q391028,wikidata entity
25148,http://www.wikidata.org/entity/Q12678727,wikidata entity
25149,http://www.wikidata.org/entity/Q15958754,wikidata entity
25150,http://www.wikidata.org/entity/Q18208851,wikidata entity
25151,1744643250,not wikidata
25152,http://www.wikidata.org/entity/Q18939491,wikidata entity
25153,http://viaf.org/viaf/63910797,not wikidata
25154,http://www.wikidata.org/entity/Q11892507,wikidata entity
25155,http://www.wikidata.org/entity/Q63762080,wikidata entity
25156,http://www.wikidata.org/entity/statement/Q7174975-E714B9C6-34F8-4BDE-9619-E222FAE611A1,wikidata entity
25157,http://www.wikidata.org/entity/statement/Q7174975-8621ba20-e9a0-4433-947d-7a338d2caa6d,wikidata entity
25158,peter-jepson-young,not wikidata
25159,http://www.wikidata.org/entity/statement/Q7613212-37B09BF3-3180-4B09-9BC6-4AF1C5D2FD3A,wikidata entity
25160,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20MacIsaac%20at%20LA%20DragCon%202022%20by%20dvsross.jpg,not wikidata
25161,http://www.wikidata.org/entity/Q39631,wikidata entity
25162,386450,not wikidata
25163,1951796,not wikidata
25164,http://viaf.org/viaf/57156495283717560098,not wikidata
25165,1957-06-08T00:00:00Z,not wikidata
25166,striptekenaar,not wikidata
25167,加拿大漫畫家,not wikidata
25168,加拿大漫畫書作家,not wikidata
25169,1992-11-15T00:00:00Z,not wikidata
25170,Canadian comic creator,not wikidata
25171,http://g.co/kg/m/0f4xvb,not wikidata
25172,http://id.worldcat.org/fast/386450,not wikidata
25173,http://www.wikidata.org/entity/statement/Q7174975-edeb7c39-4cae-7290-cc4d-2bf4d01301da,wikidata entity
25174,http://www.wikidata.org/entity/statement/Q7174975-51AA7D91-BB62-4A64-94AB-D5266145CF52,wikidata entity
25175,http://www.wikidata.org/entity/statement/Q7174975-0B21B4C0-146B-49F6-93FE-7E7C648E36B4,wikidata entity
25176,http://www.wikidata.org/entity/statement/Q7174975-F94F49B4-DEA0-41FE-A681-CBE4E93AA9EE,wikidata entity
25177,http://www.wikidata.org/entity/statement/Q7174975-A61C87B8-677B-4430-BCE6-16A35CF73FD4,wikidata entity
25178,http://www.wikidata.org/entity/statement/Q7174975-52B58C6A-189C-415E-9C1B-EC40B8AFFB69,wikidata entity
25179,http://www.wikidata.org/entity/statement/Q7174975-7D9A6C15-5E56-4523-B326-98C2EA89BD6C,wikidata entity
25180,http://www.wikidata.org/entity/statement/Q7174975-405DAA37-B14B-4D68-85AF-C6B730530D92,wikidata entity
25181,http://www.wikidata.org/entity/statement/Q7174975-1a930c55-4be9-fa84-8969-e55c8af6ad29,wikidata entity
25182,http://www.wikidata.org/entity/statement/Q7174975-C56343AB-31F8-422F-9349-1F9C7D55BD1E,wikidata entity
25183,http://www.wikidata.org/entity/statement/Q7174975-8f7bddef-4996-0161-3f84-53c5125813c7,wikidata entity
25184,http://www.wikidata.org/entity/statement/Q7174975-D27B5801-86FE-4D1A-B9C3-CD069A863986,wikidata entity
25185,/m/0f4xvb,not wikidata
25186,nm1175772,not wikidata
25187,http://www.wikidata.org/entity/statement/Q7174975-3E9817D2-66E1-4FA1-8287-4B3E26BC8F83,wikidata entity
25188,lccn-nr97002532,not wikidata
25189,http://www.wikidata.org/entity/statement/Q7174975-C027F247-3DFE-4C7F-A309-4532C25F4FBA,wikidata entity
25190,http://www.wikidata.org/entity/statement/Q7174975-C6E4191E-A55A-45B7-B5D3-6F2A6B230AF0,wikidata entity
25191,http://www.wikidata.org/entity/statement/Q7174975-62E690DD-5983-4882-B2BC-3C30ABFAA7ED,wikidata entity
25192,http://www.wikidata.org/entity/statement/Q7174975-B9DADA5F-BF41-4CBF-B79B-ED85A58176B6,wikidata entity
25193,http://www.wikidata.org/entity/statement/Q7174975-A8DDF4C6-94AF-4340-B285-905EDA4D0997,wikidata entity
25194,http://www.wikidata.org/entity/statement/Q7174975-676d35d7-4d7d-4c14-53b8-272d1aac0813,wikidata entity
25195,http://www.wikidata.org/entity/statement/q7174975-2E56A816-BBD7-4796-932E-B680064E0625,wikidata entity
25196,http://www.wikidata.org/entity/statement/Q7174975-3307368a-4274-c3cd-2b5f-fee32717259f,wikidata entity
25197,http://www.wikidata.org/entity/statement/Q7174975-a12ec680-4535-2ffc-ca5f-77f242164fcc,wikidata entity
25198,http://www.wikidata.org/entity/statement/Q7174975-C19148BD-C7FB-417B-8A3A-75ED4D70982D,wikidata entity
25199,http://www.wikidata.org/entity/statement/Q7174975-e97fd089-49c9-eede-bd2b-2a929a0938fd,wikidata entity
25200,http://www.wikidata.org/entity/statement/q7174975-7AD5D673-D733-4DE6-8400-1882F1C86A48,wikidata entity
25201,http://www.wikidata.org/entity/statement/Q7174975-00E4AE9B-3BA0-4B83-A2A6-0E70D2FEDAAD,wikidata entity
25202,http://www.wikidata.org/entity/statement/Q7174975-3C0C2A1E-9AF5-46E1-9DBC-6BC6EA34A322,wikidata entity
25203,https://id.loc.gov/authorities/names/nr97002532,not wikidata
25204,0000 0001 3351 2094,not wikidata
25205,63910797,not wikidata
25206,nr97002532,not wikidata
25207,http://www.wikidata.org/entity/statement/Q7803284-6BFE830E-6F46-4A47-9AEA-D44166124A32,wikidata entity
25208,http://www.wikidata.org/entity/statement/Q7803284-EC266BC6-D6B5-40D6-8AA7-CA9CEC579968,wikidata entity
25209,http://www.wikidata.org/entity/statement/Q7803284-82838870-09BA-4144-9C25-BBCEDEFFD327,wikidata entity
25210,http://www.wikidata.org/entity/statement/Q7803284-1C2396BF-370F-4E3D-BA2E-2C8C5617FF6D,wikidata entity
25211,http://www.wikidata.org/entity/statement/Q7803284-A784BF98-3A10-4145-9AA4-DD0E718D2387,wikidata entity
25212,http://www.wikidata.org/entity/statement/Q7803284-9DF06885-1543-4EEC-BB84-FD1C0378BF3D,wikidata entity
25213,http://commons.wikimedia.org/wiki/Special:FilePath/Wade%20Davis%20%2881836%29.jpg,not wikidata
25214,http://www.wikidata.org/entity/statement/Q7959035-f17f6b08-4c5a-3072-13f3-00c6e1d09d19,wikidata entity
25215,http://www.wikidata.org/entity/statement/Q7959035-B781F652-553F-4F20-827F-364DD600DD4D,wikidata entity
25216,http://www.wikidata.org/entity/statement/Q7959035-07920118-7ACD-4F2A-8C78-860421F31ED7,wikidata entity
25217,http://www.wikidata.org/entity/statement/Q7959035-A22CDF2F-50A4-4572-8820-D167A72F5957,wikidata entity
25218,http://www.wikidata.org/entity/statement/Q7959035-5E76A701-627A-4C97-81A4-B924B5787D5E,wikidata entity
25219,http://www.wikidata.org/entity/statement/Q7959035-1d93f960-fe38-4393-bb30-91d54b045f66,wikidata entity
25220,http://www.wikidata.org/entity/statement/Q7959035-3b66b6df-4ab1-bc0d-0ca7-70adc6286627,wikidata entity
25221,http://www.wikidata.org/entity/statement/Q7959035-7D33B75C-2429-454D-A757-5D696F363F31,wikidata entity
25222,http://www.wikidata.org/entity/statement/Q7959035-2A62B9B4-6186-4F8D-9615-C7CB9DD3790B,wikidata entity
25223,Wade Davis,not wikidata
25224,American football player; writer,not wikidata
25225,Wade Alan Davis II,not wikidata
25226,韦德·戴维斯,not wikidata
25227,韋德·戴維斯,not wikidata
25228,2023-01-07T10:18:06Z,not wikidata
25229,1805463884,not wikidata
25230,http://www.wikidata.org/entity/Q320484,wikidata entity
25231,http://www.wikidata.org/entity/Q14685039,wikidata entity
25232,http://www.wikidata.org/entity/Q19204627,wikidata entity
25233,http://www.wikidata.org/entity/statement/Q7803284-8A55A0EA-9008-4700-BF35-F83B491FAC47,wikidata entity
25234,لاعب كرة قدم أمريكية من الولايات المتحدة الأمريكية,not wikidata
25235,xugador de fútbol americanu estauxunidense,not wikidata
25236,US-amerikanischer American-Football-Spieler,not wikidata
25237,joueur américain de football américain,not wikidata
25238,giocatore di football americano statunitense,not wikidata
25239,Amerikaans Gridiron Footballspeler,not wikidata
25240,jogador de futebol americano dos Estados Unidos,not wikidata
25241,Уэйд Дэвис,not wikidata
25242,ويد ديفيس,not wikidata
25243,2023-01-15T17:53:28Z,not wikidata
25244,1812216825,not wikidata
25245,http://www.wikidata.org/entity/Q18915230,wikidata entity
25246,981058581319206706,not wikidata
25247,http://www.wikidata.org/entity/statement/Q3041219-05621B20-FCCD-4125-8B48-922A7B95392B,wikidata entity
25248,OL961681A,not wikidata
25249,http://openlibrary.org/works/OL961681A,not wikidata
25250,http://www.wikidata.org/entity/statement/Q3041219-b5f239c6-4144-302b-12df-725578d8ef52,wikidata entity
25251,http://www.wikidata.org/entity/statement/Q3041219-22718f2d-888a-49ee-b381-698254124010,wikidata entity
25252,Duncan Campbell (journalist),not wikidata
25253,5327,not wikidata
25254,64159,not wikidata
25255,31299,not wikidata
25256,88208,not wikidata
25257,amerikanischer Schauspieler,not wikidata
25258,Amerikaans acteur (1924-1989),not wikidata
25259,scrittore e commediografo statunitense,not wikidata
25260,1550088,not wikidata
25261,928198,not wikidata
25262,1952-09-25T00:00:00Z,not wikidata
25263,duncan-campbell,not wikidata
25264,http://data.bnf.fr/ark:/12148/cb13738184g#about,not wikidata
25265,http://www.idref.fr/077249933/id,not wikidata
25266,http://g.co/kg/m/06gbwy,not wikidata
25267,http://duncancampbell.org/,not wikidata
25268,http://data.bibliotheken.nl/id/thes/p071004424,not wikidata
25269,http://data.bibliotheken.nl/id/thes/p133563294,not wikidata
25270,http://data.beeldengeluid.nl/gtaa/88208,not wikidata
25271,http://www.wikidata.org/entity/statement/Q3041219-46CDB7D5-0B95-4F77-AE48-D87F13E19911,wikidata entity
25272,http://www.wikidata.org/entity/statement/Q3041219-6CD455B7-7CCA-4450-BDD6-D610C6290FEB,wikidata entity
25273,http://www.wikidata.org/entity/statement/Q3041219-c3519dfc-4157-7ab7-15ba-c894543ad1e2,wikidata entity
25274,http://www.wikidata.org/entity/statement/Q3041219-EF4C883E-0428-44BD-9161-FFD2A726BE83,wikidata entity
25275,http://www.wikidata.org/entity/statement/Q3041219-b2caa45f-484b-40c5-aee8-896bf299aeab,wikidata entity
25276,http://www.wikidata.org/entity/statement/Q3041219-3A0708CD-6930-46AD-B3BF-1B4A130CE20B,wikidata entity
25277,http://www.wikidata.org/entity/statement/Q3041219-D1C26036-1B41-4160-A7C2-E4D4AD47AB56,wikidata entity
25278,http://www.wikidata.org/entity/statement/Q3041219-7F02EF34-6AE8-4EEE-B38E-628640A351F3,wikidata entity
25279,http://www.wikidata.org/entity/statement/Q3041219-20ef82b5-4d4e-31fb-4985-cd9ce4f1ea20,wikidata entity
25280,http://www.wikidata.org/entity/statement/Q3041219-1B174E92-65A0-4E43-A5AF-30D6381F7ED1,wikidata entity
25281,http://www.wikidata.org/entity/statement/Q3041219-C952DC5D-FFB7-4E75-9323-FC8E10BEE16A,wikidata entity
25282,http://www.wikidata.org/entity/statement/Q3041219-963B23B1-A881-4DFD-8FE2-2E891E5649DA,wikidata entity
25283,http://www.wikidata.org/entity/statement/Q3041219-A0B84DF2-55A0-43E2-9787-22FFA9E4DAA7,wikidata entity
25284,http://www.wikidata.org/entity/statement/Q3041219-2D3441C8-5E8A-47EF-B863-C87D409FC70A,wikidata entity
25285,http://www.wikidata.org/entity/statement/Q3041219-C1CA1C9F-8B19-4DB7-9390-3541C2D79597,wikidata entity
25286,http://www.wikidata.org/entity/statement/Q3041219-3D7B3B3E-558B-4357-9CF6-E458CDEF665D,wikidata entity
25287,http://www.wikidata.org/entity/statement/Q3041219-f84232bb-40f9-f4f3-196d-230663521a8f,wikidata entity
25288,http://www.wikidata.org/entity/statement/Q3041219-f0793610-4ba7-ca84-1afe-178ff7611856,wikidata entity
25289,http://www.wikidata.org/entity/statement/Q3041219-4EB9B1BA-012B-45D0-B308-AE9FF4E5F2FD,wikidata entity
25290,077249933,not wikidata
25291,13738184g,not wikidata
25292,35369127,not wikidata
25293,/m/06gbwy,not wikidata
25294,nm1338176,not wikidata
25295,http://www.wikidata.org/entity/statement/Q3041219-d4d6a385-42bb-8c25-16e2-34bfcb29680c,wikidata entity
25296,http://www.wikidata.org/entity/statement/Q3041219-737F3C26-27EB-4966-BAE0-33791E81B2E0,wikidata entity
25297,071004424,not wikidata
25298,133563294,not wikidata
25299,87863395,not wikidata
25300,a16320554,not wikidata
25301,http://www.wikidata.org/entity/statement/Q3041219-B80571EE-D074-43C6-9FA6-1A1C2AD5B2A7,wikidata entity
25302,dcampbell_iptv,not wikidata
25303,duncancampbell.IJ,not wikidata
25304,CampbellDuncan,not wikidata
25305,http://www.wikidata.org/entity/statement/Q3041219-E1072EB9-4495-4081-83F2-AB7EED3D0B3D,wikidata entity
25306,http://www.wikidata.org/entity/statement/Q3041219-16425A50-962C-41B5-8343-9546E413E0F1,wikidata entity
25307,http://www.wikidata.org/entity/statement/Q3041219-DDA8897B-993E-4658-A5E3-F56A5BF6D200,wikidata entity
25308,http://www.wikidata.org/entity/statement/Q3041219-822ee14f-a1c7-4f80-9c74-fd68ee7b2558,wikidata entity
25309,http://www.wikidata.org/entity/statement/Q3041219-d9bcdf00-baed-4c43-ad3b-e0c7c7d6a7cb,wikidata entity
25310,lccn-no00013602,not wikidata
25311,http://www.wikidata.org/entity/statement/Q3041219-9651E79A-8D9D-4441-8A4A-30D1819B8ECA,wikidata entity
25312,http://www.wikidata.org/entity/statement/Q3041219-3BBCBE39-E6FD-4942-A1EB-970C7C7833E3,wikidata entity
25313,http://www.wikidata.org/entity/statement/Q3041219-A64B115B-F3AD-4C88-AE69-D05C19B76A2F,wikidata entity
25314,http://www.wikidata.org/entity/statement/Q3041219-ddb82d4a-4375-605a-f161-fbddc075166e,wikidata entity
25315,http://www.wikidata.org/entity/statement/Q3041219-a642def8-453c-2bd7-1671-5fed0a6a449d,wikidata entity
25316,http://www.wikidata.org/entity/statement/Q3041219-DD0BA918-FD4C-4FFE-ABFB-750C9382090F,wikidata entity
25317,http://www.wikidata.org/entity/statement/Q3041219-091633c8-4313-5298-93e1-168a59a13bf8,wikidata entity
25318,http://www.wikidata.org/entity/statement/Q3041219-4AC00653-0FDD-4A2E-9C0F-9D9C4C889AAB,wikidata entity
25319,http://www.wikidata.org/entity/statement/Q3041219-60450EB5-3039-4E6A-8091-0F09669303B0,wikidata entity
25320,http://www.wikidata.org/entity/statement/Q3041219-A14564F8-A3B1-4C74-B331-BBC9CB63E628,wikidata entity
